id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
9611409,44101586,Regina,13-09-2015,100%,1,1,Seattle,WA,98103,United States,Other,Private room,2,1,1,1,Pull-out Sofa,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",45,,,,,1,0,1,5,0,,flexible,
9282348,48203627,Lihua,04-11-2015,100%,1,1,Seattle,WA,98105,United States,Apartment,Private room,2,0.5,1,1,Futon,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",35,,,,,15,15,1,1,0,,flexible,
8939306,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",41,,,500,10,1,15,1,1125,14,93,strict,5.53
5423692,11613383,Brady,24-01-2014,100%,2,2,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",59,,,,,1,10,1,40,36,95,moderate,3.72
9159975,37461306,Rory,04-07-2015,93%,2,2,Seattle,WA,98105,United States,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",49,,,150,30,1,15,1,28,0,,strict,
7561272,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",47,,,500,10,1,15,1,1125,28,94,strict,5.42
7326419,28715163,Julie,03-03-2015,100%,2,2,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""First Aid Kit"",Shampoo}",65,385,"1,650.00",,,1,0,2,1125,14,94,moderate,2.78
9373607,16820220,Leo,15-06-2014,100%,1,1,Seattle,WA,98105,United States,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",41,,,,10,1,10,1,6,6,100,flexible,3.6
6717555,34472831,Clara,28-05-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector""}",35,250,500,,,1,0,2,1125,1,80,strict,0.23
8939433,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",43,,,500,10,1,15,1,1125,12,87,strict,5.07
8939503,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",44,,,500,10,1,15,1,1125,14,96,strict,5.38
8742753,19381151,Yifan,03-08-2014,100%,2,2,Seattle,WA,98105,United States,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",99,549,"2,199.00",,,1,10,1,1125,0,,moderate,
8939687,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",45,,,500,10,1,15,1,1125,8,83,strict,3.87
3793406,881457,Aaron,27-07-2011,N/A,1,1,Seattle,WA,98115,United States,Apartment,Entire home/apt,2,1,2,2,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",98,,,,50,1,0,3,1125,9,100,flexible,0.53
9134196,23502285,Matt,08-11-2014,90%,2,2,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",109,650,"2,500.00",,49,1,0,1,1125,1,80,flexible,0.81
6007267,7178350,Hannah,29-06-2013,N/A,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",75,475,,,20,3,40,4,1125,3,100,moderate,0.43
3422894,1037114,Amy,30-08-2011,N/A,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,0,1,Futon,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",88,,,150,20,1,0,1,31,18,93,moderate,1.01
3630581,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Essentials}",98,695,"1,895.00",100,60,1,15,2,1125,9,78,moderate,0.53
9394508,2911360,Ren,12-07-2012,100%,11,11,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",75,490,"1,495.00",100,60,1,15,1,1125,1,100,moderate,0.67
7348578,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,3,2,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",40,,,500,10,1,15,1,1125,30,89,strict,5.26
8869680,8026420,Sheldon,08-08-2013,100%,2,2,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",85,500,"1,695.00",100,25,2,25,1,1125,7,91,strict,2.69
7678429,40321471,Li,02-08-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100,600,,200,50,1,10,1,1125,0,,moderate,
2979387,14456173,Kim,19-04-2014,100%,6,6,Seattle,WA,98105,United States,House,Entire home/apt,10,2,3,7,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",275,,"4,900.00",200,225,7,30,3,365,17,88,strict,1.02
1531458,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",105,700,"1,895.00",100,60,1,15,1,1125,29,89,strict,1.02
1549973,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78,525,"1,795.00",100,60,1,15,2,1125,7,66,moderate,0.25
1123977,2051621,Kristi,01-04-2012,75%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",150,"1,000.00","2,200.00",250,150,4,25,7,1125,8,98,strict,0.29
5719631,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",95,560,"1,895.00",150,60,1,15,1,1125,3,73,moderate,0.53
9580209,2911360,Ren,12-07-2012,100%,11,11,Seattle,WA,98105,United States,Condominium,Entire home/apt,5,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",155,850,"2,500.00",150,75,2,15,1,1125,0,,moderate,
9364220,23502285,Matt,08-11-2014,90%,2,2,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Iron,""Laptop Friendly Workspace""}",109,,,,49,1,0,1,1125,1,100,flexible,1
9663221,2911360,Ren,12-07-2012,100%,11,11,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,0,2,Real Bed,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers}",80,525,"1,550.00",100,50,1,15,1,1125,0,,moderate,
9636952,2911360,Ren,12-07-2012,100%,11,11,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,0,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers}",80,550,"1,550.00",100,55,1,15,1,1125,0,,flexible,
8594059,621691,Rachael,24-05-2011,100%,2,2,Seattle,WA,98105,United States,House,Entire home/apt,5,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",125,,,,85,1,0,1,1125,2,80,strict,1.71
6278756,32640082,Malika,05-05-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",55,250,,,,1,0,1,1125,1,100,moderate,0.15
3679617,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,0,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",98,600,"1,695.00",100,60,1,15,1,1125,15,80,moderate,0.86
9416551,2911360,Ren,12-07-2012,100%,11,11,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",82,550,"1,595.00",100,60,1,15,1,1125,0,,moderate,
8322107,41323391,Ivy,12-08-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",70,450,"1,700.00",200,150,2,0,2,20,0,,strict,
9511676,20847926,Dorothy,02-09-2014,100%,1,1,Seattle,WA,98105,United States,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace""}",55,175,,,5,1,0,2,1125,0,,moderate,
3158243,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",110,850,"2,350.00",200,70,1,15,2,1125,13,82,moderate,0.7
8327124,658155,Joe,02-06-2011,100%,13,13,Seattle,WA,98105,United States,House,Entire home/apt,12,3.5,5,7,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",350,,,500,250,1,0,3,1125,1,100,strict,0.65
4311078,430709,Sea To Sky Rentals,08-03-2011,88%,36,36,Seattle,WA,98105,United States,House,Entire home/apt,9,2.5,4,6,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",295,,,,300,1,0,3,1125,2,100,strict,0.57
3329962,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}",105,675,"1,895.00",100,60,1,15,2,1125,25,74,moderate,1.39
3263071,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",85,575,"1,795.00",100,60,1,15,1,1125,17,78,moderate,0.92
7302675,38251968,Jonathan,12-07-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",75,460,,800,,2,0,3,14,0,,flexible,
6250399,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",95,680,"1,795.00",100,60,1,15,3,1125,1,60,strict,0.22
7387294,28715163,Julie,03-03-2015,100%,2,2,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",75,455,"1,950.00",,,1,0,2,1125,12,92,moderate,2.4
7363462,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",45,,,500,10,1,15,1,1125,28,89,strict,5
6796336,35574532,Minako Xin Wei,11-06-2015,N/A,1,1,Seattle,WA,98105,United States,House,Private room,1,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",30,150,,,,1,0,1,1125,1,80,flexible,0.23
8156894,1243056,Andrew,03-10-2011,90%,37,37,Seattle,WA,98105,United States,House,Shared room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",42,259,813,350,35,1,0,4,1125,0,,strict,
1150519,6305984,Sarah,09-05-2013,100%,1,1,Seattle,WA,98115,United States,House,Entire home/apt,7,1.5,3,5,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",250,"1,500.00","5,000.00",500,150,4,25,2,1125,10,98,strict,0.33
5969872,4901731,Joachim,30-01-2013,100%,1,1,Seattle,WA,98105,United States,House,Private room,1,1,1,1,Airbed,"{Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",43,262,924,,20,1,5,1,1125,11,91,flexible,1.92
9617068,13267774,Jessica,18-03-2014,38%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",125,,,,,1,0,1,1125,1,100,flexible,1
4438188,2277537,Sally,02-05-2012,100%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",112,755,"2,551.00",500,75,2,20,2,1125,40,99,strict,2.94
1521633,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",85,595,"1,795.00",100,60,1,15,4,1125,8,80,strict,0.28
6623079,34664295,Sofwa,31-05-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Private room,2,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit""}",63,,,,,1,0,1,1125,9,82,flexible,1.5
7561254,26967583,Dario,30-01-2015,98%,21,21,Seattle,WA,98105,United States,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",41,,,500,10,1,15,1,1125,15,95,strict,2.92
3494608,17595871,Anne,03-07-2014,100%,1,1,Seattle,WA,98105,United States,House,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",79,500,"1,650.00",400,75,1,10,5,1125,17,98,strict,0.94
3085726,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Essentials}",70,625,"1,895.00",150,60,1,15,3,1125,1,60,strict,0.07
2256124,11521444,Dan,21-01-2014,100%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in""}",85,550,"1,900.00",,5,2,25,3,31,36,94,moderate,3.28
7071021,3074414,Melissa,27-07-2012,80%,34,34,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,0,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",110,680,"1,895.00",200,60,1,15,1,1125,5,64,strict,0.83
9465815,17170275,Yaoyu,23-06-2014,100%,1,1,Seattle,WA,98105,United States,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",53,,,,,1,0,1,1125,1,100,flexible,1
